trip_number,trip_date,vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
170607078,2020-10-16,2269,20943,2501,25,1,W, ,20943,0,658,0,0,0,0,8,7.0209,7.1259,35.114967,-122.65180666666667,45.636871666666664,2,2
170607078,2020-10-16,2269,21003,2501,25,1,W, ,21003,0,660,0,0,0,0,8,7.454,7.5776,47.923119,-122.65874166666667,45.63284,2,2
170607078,2020-10-16,2269,21302,2501,25,1,W, ,21302,0,1048,0,0,0,0,3,8.3742,8.4973,219.06098,-122.67559,45.62883333333333,2,2
170607078,2020-10-16,2269,20089,2501,25,1,W, ,20089,0,693,0,0,0,0,10,2.2947,2.3177,226.601368,-122.62098666666667,45.692676666666664,2,2
170607078,2020-10-16,2269,20324,2501,25,1,W, ,20324,0,296,0,0,0,0,10,3.9805,4.0346,194.994748,-122.63097,45.67511,2,2
170607078,2020-10-16,2269,20173,2501,25,1,W, ,20173,0,307,0,0,0,0,10,2.7875,2.8434,165.514439,-122.621015,45.689326666666666,2,2
170607078,2020-10-16,2269,20222,2501,25,1,W, ,20222,0,305,0,0,0,0,10,3.2293,3.2964,69.862026,-122.62569,45.68463166666667,2,2
170607078,2020-10-16,2269,20239,2501,25,1,W, ,20239,0,302,0,0,0,0,10,3.3902,3.4617,52.846189,-122.62567833333334,45.68190666666667,2,2
170607078,2020-10-16,2269,20342,2501,25,1,W, ,20342,0,294,0,0,0,0,10,4.1514,4.2228,37.831406,-122.63353166666667,45.673941666666664,2,2
170607078,2020-10-16,2269,20570,2501,25,1,W, ,20570,0,287,0,0,0,0,10,5.1133,5.1996,97.119477,-122.63804833333333,45.660725,2,2
170607078,2020-10-16,2269,19776,2501,25,1,W,19500,19776,0,877,1,0,15,0,10,0,0,88.089399,-122.66399166666666,45.690505,2,5
170607078,2020-10-16,2269,20143,2501,25,1,W, ,20143,0,1055,0,0,0,0,10,2.524,2.5514,162.912465,-122.61715,45.692055,2,2
170607078,2020-10-16,2269,20527,2501,25,1,W, ,20527,0,285,0,0,0,0,10,4.7435,4.81,131.843929,-122.63821333333334,45.66625333333333,2,2
170607078,2020-10-16,2269,20540,2501,25,1,W, ,20540,0,286,0,0,0,0,10,4.8498,4.93,98.052549,-122.638265,45.664605,2,2
170607078,2020-10-16,2269,21139,2501,25,1,W, ,21139,0,343,0,0,0,0,3,8.043,8.1704,114.088171,-122.66844,45.628765,2,2
170607078,2020-10-16,2269,19961,2501,25,1,W, ,19961,0,563,0,0,0,0,10,1.1309,1.1458,80.883231,-122.64562,45.69311833333333,2,2
170607078,2020-10-16,2269,20200,2501,25,1,W, ,20200,0,306,0,0,0,0,10,3.0366,3.0994,50.578288,-122.62441833333334,45.686933333333336,2,2
170607078,2020-10-16,2269,20582,2501,25,1,W, ,20582,0,288,0,0,0,0,10,5.2201,5.3264,113.328748,-122.63801333333333,45.659438333333334,2,2
170607078,2020-10-16,2269,20594,2501,25,1,W, ,20594,0,289,0,0,0,0,10,5.3165,5.4252,38.469051,-122.63767833333333,45.65763333333334,2,2
170607078,2020-10-16,2269,20834,2501,25,1,W, ,20834,0,656,0,0,0,0,12,6.6313,6.7226,215.394767,-122.64775333333333,45.64055,2,2
170607078,2020-10-16,2269,21250,2501,25,1,W,21180,21250,0,912,0,0,0,0,3,8.148,8.2835,69.007601,-122.6706,45.628796666666666,2,4
170607078,2020-10-16,2269,20004,2501,25,1,W, ,20004,0,1134,0,0,0,0,10,1.523,1.5398,186.575836,-122.63707333333333,45.69318166666667,2,2
170607078,2020-10-16,2269,20061,2501,25,1,W, ,20061,0,561,0,0,0,0,10,2.035,2.0654,49.660196,-122.626755,45.693175,2,2
170607078,2020-10-16,2269,20255,2501,25,1,W, ,20255,0,301,0,0,0,0,10,3.5244,3.5996,21.52137,-122.625675,45.679995,2,2
170607078,2020-10-16,2269,20364,2501,25,1,W, ,20364,0,293,0,0,0,0,10,4.3614,4.4285,145.689977,-122.63663,45.67143333333333,2,2
170607078,2020-10-16,2269,20638,2501,25,1,W, ,20618,20,290,1,0,2,0,11,5.478,5.6054,11.353905,-122.637305,45.65518,2,2
170607078,2020-10-16,2269,20975,2501,25,1,W, ,20975,0,661,0,0,0,0,8,7.2576,7.3763,75.686377,-122.65601,45.63459833333334,2,2
170607078,2020-10-16,2269,21066,2501,25,1,W, ,21049,17,340,1,0,0,1,3,7.6758,7.8311,12.756891,-122.662445,45.63003666666667,2,2
170607078,2020-10-16,2269,21107,2501,25,1,W, ,21107,0,342,0,0,0,0,3,7.8467,7.9865,79.424467,-122.66453666666666,45.62867833333333,2,2
170607078,2020-10-16,2269,21582,2501,25,1,W, ,21582,0,710,0,0,0,0,3,8.7936,8.9415,186.289901,-122.68145166666666,45.63107,2,2
170607078,2020-10-16,2269,20293,2501,25,1,W,20220,20293,0,299,0,0,0,0,10,3.658,3.7338,96.197111,-122.625705,45.678403333333335,2,4
170607078,2020-10-16,2269,20380,2501,25,1,W, ,20380,0,292,0,0,0,0,10,4.5049,4.5789,130.479655,-122.63664,45.669266666666665,2,2
170607078,2020-10-16,2269,20660,2501,25,1,W, ,20660,0,291,0,0,0,0,11,5.6557,5.7669,20.804165,-122.63770166666667,45.65286666666667,2,2
170607078,2020-10-16,2269,20707,2501,25,1,W, ,20690,17,766,1,0,1,0,12,5.8782,6.0049,9.373754,-122.63991,45.649745,2,2
170607078,2020-10-16,2269,20902,2501,25,1,W, ,20854,48,657,1,0,0,1,8,6.7357,6.8761,91.316571,-122.64789166666667,45.63868166666666,2,2
170607078,2020-10-16,2269,21625,2501,25,1,W, ,21625,0,605,0,0,0,0,3,8.9241,9.0882,77.580888,-122.68096666666666,45.63267,2,2
170607078,2020-10-16,2269,19914,2501,25,1,W, ,19914,0,1054,0,0,0,0,10,0.6587,0.6761,163.331153,-122.65498,45.69304,2,2
170607078,2020-10-16,2269,20799,2501,25,1,W,20700,20799,0,654,0,0,0,0,12,6.3995,6.4884,209.013002,-122.645685,45.64345,2,4
170607078,2020-10-16,2269,21327,2501,25,1,W, ,21327,0,1049,0,0,0,0,3,8.5227,8.652,81.95269,-122.67824833333333,45.62885833333333,2,2
170607078,2020-10-16,2269,21655,2501,25,1,W,21540,21655,0,823,0,0,0,0,3,9.0925,9.2541,177.826441,-122.67744833333333,45.632648333333336,2,6
170457796,2020-10-16,2269,21794,2501,25,0,W, ,21794,0,1051,0,0,0,0,3,0.4499,0.4716,169.727243,-122.673325,45.62876,2,2
170457796,2020-10-16,2269,21899,2501,25,0,W,21780,21899,0,344,0,0,0,0,3,0.6381,0.6723,116.416251,-122.66936833333334,45.628735,2,4
170457796,2020-10-16,2269,22309,2501,25,0,W, ,22309,0,650,0,0,0,0,3,2.2003,2.2686,75.123273,-122.64761166666666,45.641753333333334,2,2
170457796,2020-10-16,2269,22419,2501,25,0,W, ,22419,0,653,0,0,0,0,3,2.8272,2.8726,188.349455,-122.63988166666667,45.64890333333334,2,2
170457796,2020-10-16,2269,22471,2501,25,0,W, ,22471,0,279,0,0,0,0,3,3.3206,3.3846,14.716978,-122.63599666666667,45.654891666666664,2,2
170457796,2020-10-16,2269,23061,2501,25,0,W, ,23061,0,927,0,0,0,0,3,7.6068,7.7193,15.117312,-122.643465,45.693175,2,2
170457796,2020-10-16,2269,21685,2501,25,0,W, ,21685,0,1050,0,0,0,0,3,0.1038,0.1454,49.375404,-122.67712333333333,45.63119666666667,2,2
170457796,2020-10-16,2269,22790,2501,25,0,W, ,22790,0,298,0,0,0,0,3,5.0691,5.1561,68.554894,-122.62647333333334,45.677083333333336,2,2
170457796,2020-10-16,2269,22832,2501,25,0,W, ,22832,0,303,0,0,0,0,3,5.4445,5.529,121.152912,-122.62557,45.68183333333333,2,2
170457796,2020-10-16,2269,22867,2501,25,0,W, ,22867,0,900,0,0,0,0,3,5.7713,5.8583,219.156386,-122.62395833333333,45.687135,2,2
170457796,2020-10-16,2269,21954,2501,25,0,W, ,21954,0,368,0,0,0,0,3,0.9165,0.9432,203.324791,-122.66346,45.628656666666664,2,2
170457796,2020-10-16,2269,22006,2501,25,0,W, ,22006,0,341,0,0,0,0,3,1.1172,1.1508,151.198023,-122.66166833333334,45.63050166666667,2,2
170457796,2020-10-16,2269,22064,2501,25,0,W, ,22064,0,646,0,0,0,0,3,1.5118,1.5783,21.532185,-122.65577666666667,45.634615,2,2
170457796,2020-10-16,2269,22535,2501,25,0,W, ,22535,0,283,0,0,0,0,3,3.9227,4.0159,94.898711,-122.63641666666666,45.66377,2,2
170457796,2020-10-16,2269,22815,2501,25,0,W,22800,22815,0,686,0,0,0,0,3,5.2543,5.3401,29.621904,-122.62553833333334,45.679498333333335,2,4
170457796,2020-10-16,2269,22930,2501,25,0,W, ,22930,0,1052,0,0,0,0,3,6.3591,6.4598,92.150667,-122.61796666666666,45.692681666666665,2,2
170457796,2020-10-16,2269,21655,2501,25,0,W,21540,21655,0,823,0,0,0,0,3,0,0,177.826441,-122.67744833333333,45.632648333333336,2,5
170457796,2020-10-16,2269,22846,2501,25,0,W, ,22846,0,304,0,0,0,0,3,5.5905,5.6831,63.789048,-122.62557,45.684216666666664,2,2
170457796,2020-10-16,2269,22885,2501,25,0,W, ,22885,0,901,0,0,0,0,3,5.967,6.0528,50.02087,-122.62159166666666,45.6888,2,2
170457796,2020-10-16,2269,23038,2501,25,0,W, ,23038,0,905,0,0,0,0,3,7.3937,7.495,182.385165,-122.63954833333334,45.69320166666667,2,2
170457796,2020-10-16,2269,23137,2501,25,0,W, ,23137,0,1053,0,0,0,0,3,8.1984,8.3239,132.561781,-122.65644833333333,45.693308333333334,2,2
170457796,2020-10-16,2269,22041,2501,25,0,W, ,22041,0,339,0,0,0,0,3,1.3571,1.4118,25.31472,-122.65833833333333,45.63298833333333,2,2
170457796,2020-10-16,2269,22437,2501,25,0,W, ,22437,0,277,0,0,0,0,3,3.0031,3.0646,34.077143,-122.63759166666667,45.650375,2,2
170457796,2020-10-16,2269,22453,2501,25,0,W, ,22453,0,278,0,0,0,0,3,3.1522,3.2199,147.124428,-122.63617666666667,45.652921666666664,2,2
170457796,2020-10-16,2269,22510,2501,25,0,W, ,22510,0,281,0,0,0,0,3,3.6748,3.7357,99.675744,-122.63618833333334,45.66023333333333,2,2
170457796,2020-10-16,2269,22952,2501,25,0,W, ,22952,0,902,0,0,0,0,3,6.5095,6.6275,99.249598,-122.62141666666666,45.692811666666664,2,2
170457796,2020-10-16,2269,23001,2501,25,0,W, ,23001,0,904,0,0,0,0,3,7.0116,7.1315,90.166116,-122.63099666666666,45.693198333333335,2,2
170457796,2020-10-16,2269,22489,2501,25,0,W, ,22489,0,280,0,0,0,0,3,3.4797,3.5449,121.374229,-122.63599833333333,45.65755,2,2
170457796,2020-10-16,2269,22520,2501,25,0,W, ,22520,0,282,0,0,0,0,3,3.7773,3.8724,117.808298,-122.63637166666666,45.66163,2,2
170457796,2020-10-16,2269,22198,2501,25,0,W, ,22198,0,647,0,0,0,0,3,1.761,1.8175,128.250246,-122.65151,45.63683833333333,2,2
170457796,2020-10-16,2269,22282,2501,25,0,W, ,22282,0,649,0,0,0,0,3,2.0692,2.1195,25.651172,-122.647675,45.639433333333336,2,2
170457796,2020-10-16,2269,22342,2501,25,0,W,22260,22342,0,651,0,0,0,0,3,2.4389,2.4973,26.68851,-122.64475166666666,45.64415833333334,2,4
170457796,2020-10-16,2269,22562,2501,25,0,W, ,22562,0,284,0,0,0,0,3,4.1669,4.2483,137.020199,-122.63646833333334,45.66776333333333,2,2
170457796,2020-10-16,2269,22692,2501,25,0,W, ,22692,0,709,0,0,0,0,3,4.4664,4.5404,31.774826,-122.636495,45.67151333333333,2,2
170457796,2020-10-16,2269,22716,2501,25,0,W, ,22716,0,295,0,0,0,0,3,4.6969,4.7759,10.909879,-122.63327333333334,45.673968333333335,2,2
170457796,2020-10-16,2269,22735,2501,25,0,W, ,22735,0,297,0,0,0,0,3,4.8865,4.9703,23.188088,-122.62984,45.67553,2,2
170457796,2020-10-16,2269,22990,2501,25,0,W, ,22990,0,903,0,0,0,0,3,6.9034,7.0029,39.970568,-122.62882666666667,45.693205,2,2
170457796,2020-10-16,2269,23438,2501,25,0,W,24000,23438,0,877,1,0,0,1,0,9.1777,8.9825,40.975036,-122.66401166666667,45.69032166666667,2,6
170482523,2020-10-16,2269,25372,2501,25,1,W, ,25372,0,693,0,0,0,0,3,2.2761,2.3177,136.974057,-122.62132833333334,45.69272,2,2
170482523,2020-10-16,2269,25634,2501,25,1,W, ,25634,0,294,0,0,0,0,3,4.1477,4.2228,65.168788,-122.63379,45.673825,2,2
170482523,2020-10-16,2269,25339,2501,25,1,W, ,25295,44,561,1,0,1,0,3,1.989,2.0654,12.258094,-122.626895,45.69314166666667,2,2
170482523,2020-10-16,2269,25657,2501,25,1,W, ,25657,0,293,0,0,0,0,3,4.3552,4.4285,158.390236,-122.63663166666667,45.671398333333336,2,2
170482523,2020-10-16,2269,26368,2501,25,1,W, ,26368,0,661,0,0,0,0,3,7.2483,7.3763,52.341672,-122.65593666666666,45.63464,2,2
170482523,2020-10-16,2269,25101,2501,25,1,W, ,25101,0,1054,0,0,0,0,1,0.6587,0.6761,6.444223,-122.65563166666666,45.69300833333333,2,2
170482523,2020-10-16,2269,25236,2501,25,1,W, ,25236,0,1134,0,0,0,0,2,1.5081,1.5398,168.416933,-122.63714333333333,45.693145,2,2
170482523,2020-10-16,2269,25673,2501,25,1,W, ,25673,0,292,0,0,0,0,3,4.5031,4.5789,93.531105,-122.63664833333333,45.66936833333333,2,2
170482523,2020-10-16,2269,25935,2501,25,1,W, ,25935,0,290,0,0,0,0,3,5.5041,5.6054,76.286024,-122.63730666666666,45.65536,2,2
170482523,2020-10-16,2269,25953,2501,25,1,W, ,25953,0,291,0,0,0,0,3,5.6632,5.7669,15.401438,-122.63772,45.652856666666665,2,2
170482523,2020-10-16,2269,26149,2501,25,1,W,26160,26149,0,654,0,0,0,0,4,6.392,6.4884,132.033902,-122.64549333333333,45.643611666666665,2,4
170482523,2020-10-16,2269,26245,2501,25,1,W, ,26245,0,657,0,0,0,0,3,6.7543,6.8761,89.63728,-122.64789666666667,45.638686666666665,2,2
170482523,2020-10-16,2269,26396,2501,25,1,W, ,26396,0,660,0,0,0,0,3,7.4459,7.5776,122.124705,-122.65913666666667,45.632495,2,2
170482523,2020-10-16,2269,26548,2501,25,1,W, ,26548,0,343,0,0,0,0,1,8.0356,8.1704,87.009687,-122.668335,45.62875,2,2
170482523,2020-10-16,2269,26663,2501,25,1,W,26640,26663,0,912,0,0,0,0,1,8.14,8.2835,49.571943,-122.67052333333334,45.62879,2,4
170482523,2020-10-16,2269,25426,2501,25,1,W, ,25426,0,1055,0,0,0,0,3,2.5234,2.5514,178.407878,-122.61716833333334,45.692013333333335,2,2
170482523,2020-10-16,2269,25560,2501,25,1,W, ,25560,0,301,0,0,0,0,3,3.5182,3.5996,23.245241,-122.62568,45.68009,2,2
170482523,2020-10-16,2269,26026,2501,25,1,W, ,25984,42,766,1,0,1,0,4,5.8713,6.0049,10.00296,-122.63993666666667,45.64974333333333,2,2
170482523,2020-10-16,2269,26337,2501,25,1,W, ,26337,0,658,0,0,0,0,3,7.0277,7.1259,264.608935,-122.65257666666666,45.63655333333333,2,2
170482523,2020-10-16,2269,26704,2501,25,1,W, ,26704,0,1048,0,0,0,0,1,8.3655,8.4973,220.274673,-122.67559333333334,45.628816666666665,2,2
170482523,2020-10-16,2269,27039,2501,25,1,W, ,26994,45,605,1,0,1,0,2,8.8837,9.0882,28.279179,-122.68108666666667,45.63252833333333,2,2
170482523,2020-10-16,2269,25274,2501,25,1,W, ,25274,0,562,0,0,0,0,2,1.8529,1.8722,97.547823,-122.63053666666667,45.693155,2,2
170482523,2020-10-16,2269,25579,2501,25,1,W,25620,25579,0,299,0,0,0,0,3,3.653,3.7338,24.243399,-122.62575,45.678201666666666,2,4
170482523,2020-10-16,2269,25614,2501,25,1,W, ,25614,0,296,0,0,0,0,3,3.9724,4.0346,83.406316,-122.63060666666667,45.67528,2,2
170482523,2020-10-16,2269,25857,2501,25,1,W, ,25857,0,286,0,0,0,0,3,4.8492,4.93,145.834941,-122.63826,45.66447333333333,2,2
170482523,2020-10-16,2269,26480,2501,25,1,W, ,26451,29,340,1,0,0,2,1,7.6671,7.8311,9.493706,-122.66243,45.630055,2,2
170482523,2020-10-16,2269,27075,2501,25,1,W,27000,27075,0,823,0,0,0,0,2,9.0733,9.2541,206.420842,-122.67733666666666,45.632645,2,6
170482523,2020-10-16,2269,24970,2501,25,1,W,24900,24970,0,877,1,0,1,0,1,0,0,73.46536,-122.664015,45.69045166666667,2,5
170482523,2020-10-16,2269,25457,2501,25,1,W, ,25457,0,307,0,0,0,0,3,2.7825,2.8434,109.875304,-122.62084666666667,45.68942666666667,2,2
170482523,2020-10-16,2269,25485,2501,25,1,W, ,25485,0,306,0,0,0,0,3,3.0342,3.0994,9.212343,-122.624255,45.68703333333333,2,2
170482523,2020-10-16,2269,26517,2501,25,1,W, ,26517,0,342,0,0,0,0,1,7.838,7.9865,20.381164,-122.66415166666667,45.628695,2,2
170482523,2020-10-16,2269,25186,2501,25,1,W, ,25161,25,563,1,0,1,0,2,1.0793,1.1458,6.477992,-122.64593166666667,45.69305,2,2
170482523,2020-10-16,2269,26206,2501,25,1,W, ,26181,25,656,1,0,0,1,3,6.5729,6.7226,13.214119,-122.64776833333333,45.64117,2,2
170482523,2020-10-16,2269,26728,2501,25,1,W, ,26728,0,1049,0,0,0,0,1,8.5134,8.652,60.780492,-122.67816166666667,45.628841666666666,2,2
170482523,2020-10-16,2269,26964,2501,25,1,W, ,26964,0,710,0,0,0,0,1,8.7856,8.9415,186.980591,-122.68143,45.63107333333333,2,2
170482523,2020-10-16,2269,25523,2501,25,1,W, ,25523,0,305,0,0,0,0,3,3.2218,3.2964,37.349929,-122.62568166666667,45.68434166666667,2,2
170482523,2020-10-16,2269,25542,2501,25,1,W, ,25542,0,302,0,0,0,0,3,3.3865,3.4617,83.98617,-122.62568166666667,45.68182,2,2
170482523,2020-10-16,2269,25843,2501,25,1,W, ,25843,0,285,0,0,0,0,3,4.7429,4.81,162.05669,-122.63823333333333,45.66617166666666,2,2
170482523,2020-10-16,2269,25888,2501,25,1,W, ,25888,0,287,0,0,0,0,3,5.1095,5.1996,69.474055,-122.63805833333333,45.660806666666666,2,2
170482523,2020-10-16,2269,25901,2501,25,1,W, ,25901,0,288,0,0,0,0,3,5.2164,5.3264,52.50258,-122.63799833333333,45.658995,2,2
170482523,2020-10-16,2269,25912,2501,25,1,W, ,25912,0,289,0,0,0,0,3,5.3109,5.4252,40.69182,-122.63772833333333,45.65781666666667,2,2
170482874,2020-10-16,2269,27521,2501,25,0,W, ,27521,0,339,0,0,0,0,2,1.3689,1.4118,116.651078,-122.65805333333333,45.63317,2,2
170482874,2020-10-16,2269,28008,2501,25,0,W, ,28008,0,280,0,0,0,0,1,3.466,3.5449,110.119092,-122.63600833333334,45.65692,2,2
170482874,2020-10-16,2269,28348,2501,25,0,W, ,28348,0,304,0,0,0,0,1,5.5892,5.6831,85.531928,-122.625565,45.68415666666667,2,2
170482874,2020-10-16,2269,28367,2501,25,0,W, ,28367,0,900,0,0,0,0,1,5.7701,5.8583,15.190808,-122.62451166666666,45.686721666666664,2,2
170482874,2020-10-16,2269,28558,2501,25,0,W, ,28558,0,902,0,0,0,0,3,6.5182,6.6275,47.655543,-122.62090166666667,45.69271833333333,2,2
170482874,2020-10-16,2269,27760,2501,25,0,W, ,27760,0,649,0,0,0,0,2,2.0828,2.1195,160.092261,-122.64767166666667,45.639825,2,2
170482874,2020-10-16,2269,28331,2501,25,0,W, ,28331,0,303,0,0,0,0,1,5.4382,5.529,77.136768,-122.62554333333334,45.68237333333333,2,2
170482874,2020-10-16,2269,28500,2501,25,0,W, ,28448,52,1052,1,0,1,0,3,6.3193,6.4598,60.757364,-122.61784166666666,45.69267833333333,2,2
170482874,2020-10-16,2269,27660,2501,25,0,W, ,27660,0,647,0,0,0,0,2,1.7722,1.8175,150.535007,-122.65144333333333,45.636878333333335,2,2
170482874,2020-10-16,2269,27817,2501,25,0,W,27720,27817,0,651,0,0,0,0,2,2.4513,2.4973,119.567149,-122.64452333333334,45.644355,2,4
170482874,2020-10-16,2269,27989,2501,25,0,W, ,27970,19,279,1,0,0,1,1,3.2771,3.3846,32.259818,-122.63594833333333,45.65481166666667,2,2
170482874,2020-10-16,2269,28210,2501,25,0,W, ,28210,0,298,0,0,0,0,1,5.0654,5.1561,59.644693,-122.62650833333333,45.67707333333333,2,2
170482874,2020-10-16,2269,28384,2501,25,0,W, ,28384,0,901,0,0,0,0,1,5.9621,6.0528,161.757607,-122.62130333333333,45.68902833333333,2,2
170482874,2020-10-16,2269,28643,2501,25,0,W, ,28643,0,905,0,0,0,0,3,7.3881,7.495,37.272078,-122.63873,45.69319333333333,2,2
170482874,2020-10-16,2269,27426,2501,25,0,W, ,27426,0,368,0,0,0,0,2,0.929,0.9432,220.78165,-122.66339666666667,45.628598333333336,2,2
170482874,2020-10-16,2269,27472,2501,25,0,W, ,27472,0,341,0,0,0,0,2,1.1023,1.1508,118.130294,-122.66173666666667,45.630425,2,2
170482874,2020-10-16,2269,28043,2501,25,0,W, ,28043,0,282,0,0,0,0,1,3.8003,3.8724,53.90134,-122.63637,45.66181,2,2
170482874,2020-10-16,2269,28178,2501,25,0,W, ,28178,0,295,0,0,0,0,1,4.692,4.7759,123.516866,-122.63365833333333,45.673786666666665,2,2
170482874,2020-10-16,2269,28664,2501,25,0,W, ,28664,0,927,0,0,0,0,3,7.5994,7.7193,134.248081,-122.64401,45.693171666666665,2,2
170482874,2020-10-16,2269,27375,2501,25,0,W,27240,27375,0,344,0,0,0,0,2,0.65,0.6723,158.503731,-122.66920333333333,45.628721666666664,2,4
170482874,2020-10-16,2269,27916,2501,25,0,W, ,27916,0,653,0,0,0,0,2,2.8372,2.8726,156.217877,-122.63997166666667,45.64884,2,2
170482874,2020-10-16,2269,28057,2501,25,0,W, ,28057,0,283,0,0,0,0,1,3.9463,4.0159,15.215383,-122.63642666666667,45.664025,2,2
170482874,2020-10-16,2269,28134,2501,25,0,W, ,28134,0,284,0,0,0,0,1,4.1899,4.2483,224.717353,-122.63645166666667,45.668005,2,2
170482874,2020-10-16,2269,28250,2501,25,0,W,28260,28250,0,686,0,0,0,0,1,5.2481,5.3401,63.568863,-122.62555166666667,45.679595,2,4
170482874,2020-10-16,2269,28743,2501,25,0,W, ,28743,0,1053,0,0,0,0,3,8.2164,8.3239,128.525544,-122.65646166666667,45.69324,2,2
170482874,2020-10-16,2269,27075,2501,25,0,W,27000,27075,0,823,0,0,0,0,2,0,0,206.420842,-122.67733666666666,45.632645,2,5
170482874,2020-10-16,2269,27110,2501,25,0,W, ,27110,0,1050,0,0,0,0,2,0.1162,0.1454,95.529509,-122.67712166666666,45.63107,2,2
170482874,2020-10-16,2269,27199,2501,25,0,W, ,27199,0,1051,0,0,0,0,2,0.4604,0.4716,133.536651,-122.673465,45.62875833333333,2,2
170482874,2020-10-16,2269,27785,2501,25,0,W, ,27785,0,650,0,0,0,0,2,2.2127,2.2686,96.018064,-122.647545,45.641803333333336,2,2
170482874,2020-10-16,2269,27934,2501,25,0,W, ,27934,0,277,0,0,0,0,2,3.0143,3.0646,6.258849,-122.63751666666667,45.65043,2,2
170482874,2020-10-16,2269,28030,2501,25,0,W, ,28030,0,281,0,0,0,0,1,3.6704,3.7357,146.226177,-122.636225,45.66036,2,2
170482874,2020-10-16,2269,28596,2501,25,0,W, ,28596,0,903,0,0,0,0,3,6.9202,7.0029,154.36931,-122.629285,45.69320666666667,2,2
170482874,2020-10-16,2269,28604,2501,25,0,W, ,28604,0,904,0,0,0,0,3,7.0004,7.1315,22.273795,-122.63139666666666,45.693195,2,2
170482874,2020-10-16,2269,29048,2501,25,0,W,29460,29048,0,877,1,0,0,4,0,9.1814,8.9825,36.594117,-122.66399333333334,45.69032166666667,2,6
170482874,2020-10-16,2269,27544,2501,25,0,W, ,27544,0,646,0,0,0,0,2,1.5242,1.5783,122.42198,-122.65546666666667,45.634793333333334,2,2
170482874,2020-10-16,2269,27951,2501,25,0,W, ,27951,0,278,0,0,0,0,2,3.1653,3.2199,144.514099,-122.63617333333333,45.65291333333333,2,2
170482874,2020-10-16,2269,28161,2501,25,0,W, ,28161,0,709,0,0,0,0,1,4.4919,4.5404,163.080783,-122.63627833333334,45.672023333333335,2,2
170482874,2020-10-16,2269,28194,2501,25,0,W, ,28194,0,297,0,0,0,0,1,4.8796,4.9703,104.509423,-122.62956,45.67566,2,2
170497017,2020-10-16,2269,30378,2501,25,1,W,30300,30378,0,877,1,0,3,0,3,0,0,74.550616,-122.66400333333333,45.69046,2,5
170497017,2020-10-16,2269,30790,2501,25,1,W, ,30790,0,561,0,0,0,0,3,2.0331,2.0654,168.753802,-122.62628,45.693158333333336,2,2
170497017,2020-10-16,2269,30908,2501,25,1,W, ,30908,0,306,0,0,0,0,3,3.0323,3.0994,43.799854,-122.6244,45.686946666666664,2,2
170497017,2020-10-16,2269,30996,2501,25,1,W, ,30996,0,301,0,0,0,0,3,3.512,3.5996,21.853075,-122.62566666666666,45.68,2,2
170497017,2020-10-16,2269,31365,2501,25,1,W, ,31338,27,289,1,0,1,0,4,5.2966,5.4252,78.106997,-122.63766833333334,45.657511666666664,2,2
170497017,2020-10-16,2269,31413,2501,25,1,W, ,31389,24,290,1,0,1,0,5,5.4724,5.6054,6.216769,-122.63729833333333,45.65515666666667,2,2
170497017,2020-10-16,2269,31732,2501,25,1,W, ,31732,0,660,0,0,0,0,5,7.4639,7.5776,155.447108,-122.659235,45.63243,2,2
170497017,2020-10-16,2269,30673,2501,25,1,W, ,30673,0,562,0,0,0,0,3,1.8554,1.8722,24.726174,-122.63100166666666,45.69316333333333,2,2
170497017,2020-10-16,2269,31171,2501,25,1,W, ,31171,0,293,0,0,0,0,3,4.3595,4.4285,138.891208,-122.636625,45.67145166666667,2,2
170497017,2020-10-16,2269,31273,2501,25,1,W, ,31273,0,285,0,0,0,0,3,4.7398,4.81,133.045948,-122.63821333333334,45.66625,2,2
170497017,2020-10-16,2269,32181,2501,25,1,W, ,32181,0,1049,0,0,0,0,1,8.5147,8.652,104.200633,-122.67833333333333,45.62884833333333,2,2
170497017,2020-10-16,2269,30853,2501,25,1,W, ,30853,0,1055,0,0,0,0,3,2.5246,2.5514,121.217618,-122.61693333333334,45.692193333333336,2,2
170497017,2020-10-16,2269,30976,2501,25,1,W, ,30957,19,302,1,0,1,0,3,3.3548,3.4617,7.053988,-122.62570166666667,45.682065,2,2
170497017,2020-10-16,2269,31285,2501,25,1,W, ,31285,0,286,0,0,0,0,3,4.8461,4.93,144.170353,-122.638255,45.664478333333335,2,2
170497017,2020-10-16,2269,31316,2501,25,1,W, ,31316,0,287,0,0,0,0,3,5.1356,5.1996,210.674379,-122.63802166666666,45.660405,2,2
170497017,2020-10-16,2269,31582,2501,25,1,W,31560,31582,0,654,0,0,0,0,5,6.3877,6.4884,80.063707,-122.64536,45.64371833333333,2,4
170497017,2020-10-16,2269,31614,2501,25,1,W, ,31614,0,656,0,0,0,0,5,6.6114,6.7226,21.688684,-122.647745,45.64118666666667,2,2
170497017,2020-10-16,2269,31637,2501,25,1,W, ,31637,0,657,0,0,0,0,5,6.7555,6.8761,44.405782,-122.64783833333334,45.63881,2,2
170497017,2020-10-16,2269,31879,2501,25,1,W, ,31879,0,343,0,0,0,0,4,8.03,8.1704,32.667277,-122.668125,45.628755,2,2
